cookbook@query	培根金针菇怎么做？	b-dishname i-dishname i-dishname i-dishname i-dishname o o o o
music@play	我想听蔡依林的倒带这首歌	o o o b-artist i-artist i-artist o b-song i-song o o o
translation@translation	完毕用英文怎么说	b-content i-content o b-target i-target o o o
cookbook@query	麻辣豆腐怎么做啊？	b-dishname i-dishname i-dishname i-dishname o o o o o
match@query	广州恒大比赛谁赢了。	b-name i-name i-name i-name o o o o o o
epg@query	中央电视台少儿频道大耳朵图图	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel b-name i-name i-name i-name i-name
app@launch	打开搜狐微博	o o b-name i-name i-name i-name
cookbook@query	怎样做肉类？	o o o b-ingredient i-ingredient o
app@launch	打开酷狗并随机播放	o o b-name i-name o o o o o
news@play	读新闻听。	o o o o o
cookbook@query	酸辣汤的做法。	b-dishname i-dishname i-dishname o o o o
website@open	进你的官网	o b-name i-name i-name i-name
music@play	播放黑猫警长。	o o b-song i-song i-song i-song o
video@query	我要看西游记啊	o o o b-name i-name i-name o
cookbook@query	想做蛋糕。	o o b-dishname i-dishname o
music@play	徐良唱的歌	b-artist i-artist o o o
poetry@query	哪里香我来一首李白的诗。	o o o o o o o b-author i-author o o o
train@query	查一下从杭州到上海高铁时刻表	o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city b-category i-category o o o
message@send	给张大萍发短信	o b-name i-name i-name o o o
video@query	x战警第一部	b-name i-name i-name b-season i-season i-season
news@play	今天惠州新闻。	b-datetime_date i-datetime_date b-location_city i-location_city o o o
weather@query	那会不会下雨	o b-questionword i-questionword i-questionword o b-subfocus
website@open	看网易财经	o b-name i-name i-name i-name
cookbook@query	周黑鸭怎么做？	o o b-ingredient o o o o
cookbook@query	腊鱼。	b-dishname i-dishname o
cookbook@query	可乐鸡翅是怎么做的	b-dishname i-dishname i-dishname i-dishname o o o o o
train@query	搜索郑州到南阳的火车票	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
cookbook@query	青椒肉丝怎么做怎么炒？	b-dishname i-dishname i-dishname i-dishname o o o o o o o
video@query	康熙大帝	b-name i-name i-name i-name
poetry@query	思春夜喜雨下一句是。	b-keyword i-keyword i-keyword i-keyword i-keyword b-queryfield i-queryfield i-queryfield o o
cookbook@query	恩，红烧土豆怎么做我想学？	o o b-dishname i-dishname i-dishname i-dishname o o o o o o o
flight@query	晋江到武汉的航班	b-startloc_area i-startloc_area o b-endloc_city i-endloc_city o o o
news@play	今天杭州有什么新闻	b-datetime_date i-datetime_date b-location_city i-location_city o o o o o
cookbook@query	红烧猪蹄怎么做	b-dishname i-dishname i-dishname i-dishname o o o
website@open	打开新浪网我肏	o o b-name i-name i-name o o
cookbook@query	怎么做馒头	o o o b-dishname i-dishname
translation@translation	今天是个好日子的英文怎么讲	b-content i-content i-content i-content i-content i-content i-content o b-target i-target o o o
video@query	整人专家的电影	b-name i-name i-name i-name o b-category i-category
poetry@query	背一下游子。	o o o b-name i-name o
flight@query	后天从深圳到成都的航班	b-startdate_date i-startdate_date o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
stock@query	查下李宁公司的股票	o o b-name i-name o o o o o
cookbook@query	讯飞语点请你搜索一下番茄炒蛋怎么做？	o o o o o o o o o o b-dishname i-dishname i-dishname i-dishname o o o o
app@launch	打开音乐播放器	o o b-name i-name i-name i-name i-name
news@play	我也听新闻。	o o o o o o
epg@query	今天晚上有没有中国好声音呢？	b-datetime_date i-datetime_date b-datetime_time i-datetime_time o o o b-name i-name i-name i-name i-name o o
lottery@number_query	帮我查一下2013年2月8日开奖的七星彩中奖号码	o o o o o b-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date o o o b-name i-name i-name o o o o
tvchannel@play	江苏影视	b-name i-name i-name i-name
cookbook@query	黄豆猪蹄汤。	b-dishname i-dishname i-dishname i-dishname i-dishname o
video@query	我要看李连杰的电影	o o o b-artist i-artist i-artist o b-category i-category
tvchannel@play	山东台高清	b-name i-name i-name b-resolution i-resolution
poetry@query	读首唐诗来听听。	o o b-dynasty o o o o o
bus@query	从北海到东莞的汽车。	o b-src i-src o b-dest i-dest o o o o
poetry@query	我背一首生查子。	o o o o b-name i-name i-name o
video@query	查找桑拿	o o b-name i-name
stock@query	查询标准股份的股票	o o b-name i-name i-name i-name o o o
telephone@dial	拨打电话给庄开森	o o o o o b-name i-name i-name
poetry@query	背一首声声慢。	o o o b-name i-name i-name o
message@sendcontacts	把小新的号码发给徐云蔚	o b-name i-name o o o o o b-receiver i-receiver i-receiver
poetry@query	来一首水调歌头。	o o o b-name i-name i-name i-name o
poetry@query	我要听李白的诗。	o o o b-author i-author o o o
lottery@number_query	提供一张大乐透	o o o o b-name i-name i-name
music@play	随便唱几首歌吧	o o o o o o o
map@route	南山医院到北大医院路线	b-startloc_poi i-startloc_poi i-startloc_poi i-startloc_poi o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o
radio@launch	能帮我收听淄博音乐广播	o o o o o b-name i-name i-name i-name i-name i-name
health@query	白带异常。	b-keyword i-keyword i-keyword i-keyword o
bus@query	从南昌到长沙的汽车。	o b-src i-src o b-dest i-dest o o o o
poetry@query	恶念首唐诗。	o o o b-dynasty o o
cinemas@query	现在最好看的电影。	b-datetime_date i-datetime_date o o o o o o o
flight@query	帮我查一下明天南昌到广州的飞机票	o o o o o b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
train@query	明天广州到北京的火车	b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
news@play	有什么重要新闻吗？	o o o b-category i-category o o o o
video@query	憨豆特工	b-name i-name i-name i-name
poetry@query	给我来一首山歌吗？	o o o o o b-name i-name o o
news@play	看今天的新闻。	o b-datetime_date i-datetime_date o o o o
video@query	我要看综艺	o o o b-tag i-tag
health@query	更年期综合症。	b-keyword i-keyword i-keyword i-keyword i-keyword i-keyword o
poetry@query	那你背首唐诗给我听。	o o o o b-dynasty o o o o o
app@launch	搜狗	b-name i-name
epg@query	明天安徽卫视演什么	b-datetime_date i-datetime_date b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o
cookbook@query	烧排骨汤需要什么调料？	b-dishname i-dishname i-dishname i-dishname o o o o o o o
epg@query	湖南卫视娱乐节目。	b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-category i-category o o o
video@query	江山	b-name i-name
cookbook@query	孜然排骨怎么做？	b-dishname i-dishname i-dishname i-dishname o o o o
translation@translation	汽车英语怎么讲	b-content i-content b-target i-target o o o
message@send	发短信给张三的186的号码我今天请他吃饭	o o o o b-name i-name o b-headnum i-headnum i-headnum o o o b-content i-content i-content i-content i-content i-content i-content
cookbook@query	又热炒鸡蛋怎么做？	o o b-dishname i-dishname i-dishname o o o o
cookbook@query	大骨汤的做法。	b-ingredient i-ingredient i-ingredient o o o o
contacts@query	查看婷婷的号码	o o b-name i-name o o o
epg@query	明晚真人秀频道有播放过百变大咖秀呢	b-datetime_time i-datetime_time b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o b-name i-name i-name i-name i-name o
epg@look_back	回看烽火佳人回看安徽卫视烽火佳人	o o b-name i-name i-name i-name o o b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o
message@send	发信息给盛吉	o o o o b-name i-name
video@query	来一个选秀节目	o o o b-tag i-tag b-category i-category
cinemas@query	附近电影院。	o o o o o o
music@play	我要点一首小星星	o o o o o b-song i-song i-song
tvchannel@play	跳换到湖南卫视	o o o b-name i-name i-name i-name
video@query	大耳朵图图获	b-name i-name i-name i-name i-name o
video@query	第二梦	b-name i-name i-name
poetry@query	何以解忧的下一句是什么？	b-keyword i-keyword i-keyword i-keyword o b-queryfield i-queryfield i-queryfield o o o o
epg@query	读书频道上个星期五有播放新闻联播吗	b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date o o o b-name i-name i-name i-name o
stock@query	我想了解地产板块股票现在怎么样	o o o o b-name i-name i-name i-name o o o o o o o
train@query	洛阳至西安的火车	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
message@send	发送短信给东莞李月华就说今天赶紧回来	o o o o o b-name i-name i-name i-name i-name o o b-content i-content i-content i-content i-content i-content
poetry@query	搜索腊梅。	o o b-name i-name o
video@query	影视流星花园	b-category i-category b-name i-name i-name i-name
cinemas@query	苏电影我们都是坏孩子。	o o o b-film i-film i-film i-film i-film i-film i-film o
news@play	我想听最新军事新闻。	o o o o o b-category i-category o o o
cinemas@query	查询恒光电影院即将上映的电影	o o b-theatre i-theatre i-theatre i-theatre i-theatre o o o o o o o
translation@translation	我想吃汉堡包的英文怎么说	b-content i-content i-content i-content i-content i-content o b-target i-target o o o
music@play	给我来首好听的音乐	o o o o b-category i-category o o o
map@position	合肥百货大楼在哪里	b-location_city i-location_city b-location_poi i-location_poi i-location_poi i-location_poi o o o
health@query	肩周炎怎么治？	b-keyword i-keyword i-keyword o o o o
stock@query	中信证券股票	b-name i-name i-name i-name o o
epg@look_back	电视回看安徽卫视	o o o o b-tvchannel i-tvchannel i-tvchannel i-tvchannel
poetry@query	给我背一首唐诗李白写的	o o o o o b-dynasty o b-author i-author o o
cookbook@query	帮我搜索一下羊肉面片。	o o o o o o b-dishname i-dishname i-dishname i-dishname o
cookbook@query	黑芝麻怎么炒？	b-ingredient i-ingredient i-ingredient o o o o
video@query	共同关注	b-name i-name i-name i-name
app@launch	打开应用漫画	o o o o b-name i-name
cinemas@query	最近的新电影有哪些？	o o o o o o o o o o
news@play	美国最近有什么新闻	b-location_country i-location_country b-datetime_date i-datetime_date o o o o o
cinemas@query	那你告诉我最新的热门电影吧。	o o o o o o o o o o o o o o
video@query	你给我推荐个电影	o o o o o o b-category i-category
message@send	发信息给瀌瀌	o o o o b-name i-name
cookbook@query	风魔炒鱼香肉丝。	b-dishname i-dishname i-dishname i-dishname i-dishname i-dishname i-dishname o
map@route	我要到徐家汇怎么走	o o o b-endloc_poi i-endloc_poi i-endloc_poi o o o
music@play	来首只爱你一个。	o o b-song i-song i-song i-song i-song o
news@play	今天的新闻，欲	b-datetime_date i-datetime_date o o o o o
news@play	看新闻。	o o o o
train@query	帮我查一下淮安到石家庄的火车	o o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city i-endloc_city o o o
translation@translation	中国制用英文怎么说	b-content i-content i-content o b-target i-target o o o
flight@query	九月二十号广州飞北京的航班	b-startdate_date i-startdate_date i-startdate_date i-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
cookbook@query	蛋黄焗薯条怎么做	b-dishname i-dishname i-dishname i-dishname i-dishname o o o
news@play	答复，我要听新闻。	o o o o o o o o o
music@play	我要听稻香	o o o b-song i-song
cookbook@query	牛肉面，哦。	b-dishname i-dishname i-dishname o o o
message@send	发信息给许路雨	o o o o b-name i-name i-name
map@route	去科大讯飞怎么走	o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
map@position	帮我查一下合肥市三孝口在哪里	o o o o o b-location_city i-location_city o b-location_poi i-location_poi i-location_poi o o o
website@open	打开苹果香港官方网站	o o b-name i-name i-name i-name i-name i-name i-name i-name
cinemas@query	查一下最近有什么电影？	o o o o o o o o o o o
translation@translation	翻译背首诗	o o b-content i-content i-content
telephone@dial	打电话给三路店	o o o o b-name i-name i-name
train@query	帮我查一下洛阳到赣州的火车	o o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
app@launch	请帮我打开uc	o o o o o b-name i-name
email@replay_all	我想要全部答复	o o o o o o o
flight@query	七月三十一日上海虹桥到北京的航班	b-startdate_date i-startdate_date i-startdate_date i-startdate_date i-startdate_date i-startdate_date b-startloc_city i-startloc_city b-startloc_poi i-startloc_poi o b-endloc_city i-endloc_city o o o
cookbook@query	嗯，知道红烧肉怎么做？	o o o o b-dishname i-dishname i-dishname o o o o
cookbook@query	陈醋排骨的做法。	o o b-ingredient i-ingredient o o o o
stock@query	查询中信国安的股票	o o b-name i-name i-name i-name o o o
stock@query	居然股份股票怎么样	b-name i-name i-name i-name o o o o o
video@query	泰国的节目	b-area i-area o b-category i-category
cookbook@query	鱼香肉丝，怎么做？不？	b-dishname i-dishname i-dishname i-dishname o o o o o o o
cookbook@query	羊肉怎么烧？	b-ingredient i-ingredient o o o o
cookbook@query	罐焖牛肉怎么做？	o b-dishname i-dishname i-dishname o o o o
map@route	往火车北站怎么走	o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
email@create	我要写一条邮件	o o o o o o o
epg@query	给我查一下什么时间有播放天天向上	o o o o o o o o o o o o b-name i-name i-name i-name
video@query	开心大冒险	b-name i-name i-name i-name i-name
music@play	我要听那首最美的时光	o o o o o b-song i-song i-song i-song i-song
website@open	我想上网易	o o o b-name i-name
stock@query	江苏阳光的股票怎么样了	b-name i-name i-name i-name o o o o o o o
cookbook@query	了，鸡蛋怎么做？	o o b-ingredient i-ingredient o o o o
news@play	来个最新新闻。	o o b-keyword i-keyword o o o
cookbook@query	的，酸菜鱼怎么做？怎么？	o o b-dishname i-dishname i-dishname o o o o o o o
video@query	帮我打开步步惊心	o o o o b-name i-name i-name i-name
news@play	播放最近的新闻。	o o b-datetime_date i-datetime_date o o o o
message@send	给杨燕姐发短信	o b-name i-name i-name o o o
website@open	打开中关村在线网	o o b-name i-name i-name i-name i-name o
health@query	胃炎怎么治？	b-keyword i-keyword o o o o
telephone@dial	给叶君恩打电话	o b-name i-name i-name o o o
music@play	随便来首刘德华的歌。	o o o o b-artist i-artist i-artist o o o
story@query	老故事	b-category i-category i-category
video@query	古墓丽影	b-name i-name i-name i-name
cookbook@query	有油炸酱料怎么做？	o b-dishname i-dishname i-dishname i-dishname o o o o
epg@query	少儿节目中央少儿节目	b-category i-category o o b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel
news@play	我想听搜狐新闻	o o o b-media i-media o o
epg@query	cctv8高清电视剧	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel b-category i-category i-category
bus@query	南京到，黄山的汽车。	b-src i-src o o b-dest i-dest o o o o
map@route	去红心中路怎么走	o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
cookbook@query	土豆粉怎么做？	b-ingredient i-ingredient i-ingredient o o o o
telephone@dial	给王涛打电话	o b-name i-name o o o
video@query	一路向西	b-name i-name i-name i-name
epg@query	帮我查下下周演新闻联播	o o o o b-datetime_date i-datetime_date o b-name i-name i-name i-name
cookbook@query	咸鸡，的制作方法。	b-ingredient i-ingredient o o o o o o o
riddle@query	来个谜语吧！	o o b-category i-category o o
cookbook@query	搜索，西米露的做法。	o o o b-dishname i-dishname i-dishname o o o o
flight@query	大连飞往上海的航班	b-startloc_city i-startloc_city o o b-endloc_city i-endloc_city o o o
map@position	迎宾路在哪	b-location_poi i-location_poi i-location_poi o o
music@play	来一首一生最爱。	o o o b-song i-song i-song i-song o
translation@translation	笑话用英语怎么说	b-content i-content o b-target i-target o o o
message@send	发条短信给杨桑	o o o o o b-name i-name
video@query	要看特种兵	o o b-name i-name i-name
cookbook@query	土豆的做法	b-ingredient i-ingredient o o o
train@query	查一下杭州到鹰潭的火车票	o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
translation@translation	今天我要去逛街用英语说	b-content i-content i-content i-content i-content i-content i-content o b-target i-target o
news@play	讯飞语音我想知道山东省东营市今天的新闻。	o o o o o o o o b-location_province i-location_province i-location_province b-location_city i-location_city i-location_city b-datetime_date i-datetime_date o o o o
epg@query	熊出没是几点开始播放。	b-name i-name i-name o o o o o o o o
app@query	搜索手机办公软件	o o o o b-name i-name i-name i-name
translation@translation	你今天去了哪里用英文怎么讲	b-content i-content i-content i-content i-content i-content i-content o b-target i-target o o o
website@open	那你帮我打开百度	o o o o o o b-name i-name
video@query	你好我想看电影	o o o o o b-category i-category
lottery@number_query	上一期双色球开什么	b-relissue i-relissue i-relissue b-name i-name i-name o o o
news@play	打开腾讯头条新闻	o o b-media i-media b-category i-category o o
stock@query	查找科大讯飞股票的股价	o o b-name i-name i-name i-name o o o o o
cookbook@query	好吧，我想知道稻香排骨是怎么做的？	o o o o o o o b-dishname i-dishname i-dishname i-dishname o o o o o o
video@query	李瑞英主持的最新的新闻节目	b-artist i-artist i-artist b-artistrole i-artistrole o b-timedescr i-timedescr o b-tag i-tag b-category i-category
translation@translation	你去哪用英文怎么说	b-content i-content i-content o b-target i-target o o o
poetry@query	那你爸给我背一首唐诗了。	o o o o o o o o b-dynasty o o o
stock@query	阿勋中集集团的股票	o o b-name i-name i-name i-name o o o
cookbook@query	西兰花怎么做？	b-ingredient i-ingredient i-ingredient o o o o
translation@translation	帮我翻译一下我饿了	o o o o o o b-content i-content i-content
app@launch	打开天天动听并开始播放音乐	o o b-name i-name i-name i-name o o o o o o o
train@query	明天到郑州的火车	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
cookbook@query	刀削面怎么样做。	b-ingredient i-ingredient i-ingredient o o o o o
epg@query	今天电影频道演什么	b-datetime_date i-datetime_date b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o
email@launch	我想打开新邮件	o o o o o o o
tvchannel@play	天津电视台的国际频道，拜托了哈	b-name i-name i-name i-name i-name o b-category i-category o o o o o o o
app@launch	打开优酷视频	o o b-name i-name i-name i-name
epg@query	cctv-9的节目单	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o
website@open	打开杜鑫文的网站	o o b-name i-name i-name i-name i-name i-name
video@query	现在有什么好看的电视剧？	o o o o o b-scoredescr i-scoredescr o b-category i-category i-category o
train@query	从余姚到贵阳的火车票	o b-startloc_area i-startloc_area o b-endloc_city i-endloc_city o o o o
train@query	合肥到芜湖的火车票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
riddle@query	搜索一个字谜了。	o o o o b-category i-category o o
flight@query	查询厦门到武夷山的航班	o o b-startloc_city i-startloc_city o b-endloc_area i-endloc_area i-endloc_area o o o
train@query	到无锡到北京的火车有几趟了	o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o o o o
tvchannel@play	换江苏卫视	o b-name i-name i-name i-name
message@send	给晓琴发短信你在干吗	o b-name i-name o o o b-content i-content i-content i-content
radio@launch	听江苏交通广播网	o b-name i-name i-name i-name i-name i-name o
bus@query	怎么坐车去广州？	o o o o o b-dest i-dest o
cookbook@query	梅菜扣肉怎么做啊？	b-dishname i-dishname i-dishname i-dishname o o o o o
video@query	中国霸王花	b-name i-name i-name i-name i-name
telephone@dial	打电话给大培	o o o o b-name i-name
tvchannel@play	新闻解码	b-name i-name i-name i-name
flight@query	贵阳到哈尔滨飞机	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city i-endloc_city o o
epg@query	搜索电视剧爱情悠悠药草香在哪个频道首播？	o o b-category i-category i-category b-name i-name i-name i-name i-name i-name i-name o o o o o o o o
message@send	给黄尚君发短信	o b-name i-name i-name o o o
poetry@query	来一首白居易的诗	o o o b-author i-author i-author o o
cookbook@query	请告诉我清蒸桂鱼怎么做？	o o o o b-dishname i-dishname i-dishname i-dishname o o o o
map@position	科大讯飞在哪里呀	b-location_poi i-location_poi i-location_poi i-location_poi o o o o
novel@query	我要看免费的小说。	o o o o o o o o o
email@launch	开启邮件	o o o o
tvchannel@play	切换浦口新闻综合频道	o o b-name i-name i-name i-name i-name i-name i-name i-name
cookbook@query	到了有鲈鱼怎么做？	o o o b-ingredient i-ingredient o o o o
video@query	我的幸福	b-name i-name i-name i-name
riddle@query	出一个谜语给我猜猜吧！	o o o b-category i-category o o o o o o
riddle@query	啊，猜个谜语给我听。	o o o o b-category i-category o o o o
match@query	下个星期中国足球超级联赛淘汰赛的赛事前瞻	b-datetime_date i-datetime_date i-datetime_date i-datetime_date b-category i-category i-category i-category i-category i-category i-category i-category o o o o o o o o
riddle@query	猜谜语，听了。	o b-category i-category o o o o
video@query	中国新声代	b-name i-name i-name i-name i-name
music@play	来首出师表	o o b-song i-song i-song
train@query	帮我查一下赣州到南昌的火车票	o o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
train@query	可以帮买火车票吗	o o o o o o o o
flight@query	查一下澳门到吉隆坡的飞机	o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city i-endloc_city o o o
video@query	好看足球比赛	b-scoredescr i-scoredescr b-tag i-tag i-tag i-tag
news@play	播放最近新闻。	o o b-datetime_date i-datetime_date o o o
music@search	陈奕迅有什么歌啊	b-artist i-artist i-artist o o o o o
match@query	江苏舜天队这个星期的比赛时间给我找出来	b-name i-name i-name i-name o b-datetime_date i-datetime_date i-datetime_date i-datetime_date o o o o o o o o o o
music@search	搜索歌曲公路	o o o o b-song i-song
map@route	上海到北京怎么走	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
map@position	湖里公园在哪里	b-location_poi i-location_poi i-location_poi i-location_poi o o o
cookbook@query	鱼要怎么煮才好吃	b-ingredient o o o o o o o
email@forward	帮我转发邮件	o o o o o o
cookbook@query	鲤鱼怎么做？	b-ingredient i-ingredient o o o o
telephone@dial	打电话给丹丹移动	o o o o b-name i-name b-teleoperator i-teleoperator
riddle@query	讲个谜语吧，辣。	o o b-category i-category o o o o
lottery@number_query	帮我查一下15选5开奖结果	o o o o o b-name i-name i-name i-name o o o o
poetry@query	唐代诗人李白。	b-dynasty o o o b-author i-author o
app@launch	打开sky电话	o o b-name i-name i-name i-name i-name
video@query	播放2005年励志动漫	o o b-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date b-tag i-tag b-category i-category
cinemas@query	电影搜索啊！	o o o o o o
map@position	嗯我想知道曲阜在什么地方	o o o o o b-location_area i-location_area o o o o o
poetry@query	仓央嘉措的诗词。	b-author i-author i-author i-author o o o o
message@send	发条短信给张亚东	o o o o o b-name i-name i-name
music@play	哦来一首忘情水	o o o o b-song i-song i-song
cookbook@query	做红烧肉要哪些材料呀！	o b-dishname i-dishname i-dishname o o o o o o o
cookbook@query	酱油鸡。	b-dishname i-dishname i-dishname o
video@query	需要你帮我推荐一下电影	o o o o o o o o o b-category i-category
news@play	我想听足球类新闻	o o o b-category i-category o o o
train@query	潍坊到济南的火车票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
health@query	介绍一下尖锐湿疣	o o o o b-keyword i-keyword i-keyword i-keyword
video@query	看电影啊	o b-category i-category o
app@launch	打开qq浏览器	o o b-name i-name i-name i-name i-name
music@play	放歌，天亮了。	o o o b-song i-song i-song o
riddle@query	打个谜语吧！	o o b-category i-category o o
message@send	发短讯给曹建阳	o o o o b-name i-name i-name
video@query	地心历险记二	b-name i-name i-name i-name i-name i-name
lottery@number_query	双色球的开奖号码是多少？	b-name i-name i-name o o o o o o o o o
poetry@query	您给我来一首，夏明翰的就义诗。	o o o o o o o b-author i-author i-author o b-name i-name i-name o
telephone@dial	打电话给摩托老师	o o o o b-name i-name i-name i-name
train@query	查询临沂到济南的火车票	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
tvchannel@play	央视9	b-name i-name i-name
stock@query	搜索中国移动股票	o o b-name i-name i-name i-name o o
stock@query	永高股份的股票	b-name i-name i-name i-name o o o
cookbook@query	醉虾的做法。	b-dishname i-dishname o o o o
cookbook@query	鸡怎么做才好吃？	b-ingredient o o o o o o o
stock@query	查询三一重工股票	o o b-name i-name i-name i-name o o
translation@translation	出租车的英文怎么说	b-content i-content i-content o b-target i-target o o o
video@query	我想看搞定岳父大人电影	o o o b-name i-name i-name i-name i-name i-name b-category i-category
video@query	爱在何方第三期	b-name i-name i-name i-name b-episode i-episode i-episode
cookbook@query	烤鸡翅怎么做呀？	b-dishname i-dishname i-dishname o o o o o
video@query	看毛泽东在武汉的故事	o b-name i-name i-name i-name i-name i-name i-name i-name i-name
video@query	搜索逃学威龙第二部	o o b-name i-name i-name i-name b-season i-season i-season
cookbook@query	星光做西红柿炒鸡蛋呢！	o o o b-dishname i-dishname i-dishname i-dishname i-dishname i-dishname o o
music@play	来首歌吗？	o o o o o
map@route	去汽车东站怎么走	o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
cookbook@query	新奥尔良烤翅的做法	b-dishname i-dishname i-dishname i-dishname i-dishname i-dishname o o o
news@play	我想看新闻。	o o o o o o
cookbook@query	怎么炒南瓜？	o o b-dishname i-dishname i-dishname o
train@query	从东莞到厦门的火车票	o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
match@query	宏大俱乐部赛程。	b-name i-name o o o o o o
message@send	给何建琴发短信	o b-name i-name i-name o o o
cookbook@query	回锅肉。	b-dishname i-dishname i-dishname o
cookbook@query	搜索烤饼的做法。	o o b-ingredient i-ingredient o o o o
video@query	美国恐怖电影	b-area i-area b-tag i-tag b-category i-category
website@open	打开谷歌wap	o o b-name i-name o o o
poetry@query	月咏牡丹的下一句，是什么？	b-keyword i-keyword i-keyword i-keyword o b-queryfield i-queryfield i-queryfield o o o o o
riddle@query	说个谜语给我猜猜。	o o b-category i-category o o o o o
cookbook@query	回锅肉做法。	b-dishname i-dishname i-dishname o o o
health@query	狐臭怎么治？	b-keyword i-keyword o o o o
riddle@query	来一个字谜，二。	o o o b-category i-category o o o
poetry@query	那给我背静夜思。	o o o o b-name i-name i-name o
cookbook@query	馄炖怎么做？	b-dishname i-dishname o o o o
cookbook@query	酸菜鱼怎么煮啊？	b-dishname i-dishname i-dishname o o o o o
translation@translation	橙子的英文怎么说	b-content i-content o b-target i-target o o o
video@query	独立纵队电视剧	b-name i-name i-name i-name b-category i-category i-category
app@launch	帮我打开电话本	o o o o b-name i-name i-name
cookbook@query	你给我讲讲红烧肉的做法。	o o o o o b-dishname i-dishname i-dishname o o o o
epg@query	快乐大本营什么时间播？	b-name i-name i-name i-name i-name o o o o o o
cookbook@query	干豆角怎么烧？	b-ingredient i-ingredient i-ingredient o o o o
tvchannel@play	中央电视台电影频道	b-name i-name i-name i-name i-name i-name i-name i-name i-name
cookbook@query	怎么烧西红柿炒蛋	o o o b-dishname i-dishname i-dishname i-dishname i-dishname
news@play	我想跟今天的新闻。	o o o b-datetime_date i-datetime_date o o o o
tvchannel@play	北京二台高清	b-name i-name i-name i-name b-resolution i-resolution
poetry@query	江山有奇峰，下一句。	b-keyword i-keyword i-keyword i-keyword i-keyword o b-queryfield i-queryfield i-queryfield o
cookbook@query	炸里鸡的做法。	b-dishname i-dishname i-dishname o o o o
cookbook@query	帮我查一下红烧肉的做法	o o o o o b-dishname i-dishname i-dishname o o o
health@query	耳鸣怎么办	b-keyword i-keyword o o o
news@play	多想听新闻，哦。	o o o o o o o o
cookbook@query	木瓜汤怎么做	b-dishname i-dishname i-dishname o o o
cookbook@query	民间小炒肉的做法。	o o b-dishname i-dishname i-dishname o o o o
video@query	推理动漫	b-tag i-tag b-category i-category
video@query	孙俪的电视剧	b-artist i-artist o b-category i-category i-category
train@query	晋江到温州的火车票	b-startloc_area i-startloc_area o b-endloc_city i-endloc_city o o o o
epg@query	现在湖南卫视放什么电视？	b-datetime_time i-datetime_time b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o o o
website@open	进入当乐网	o o b-name i-name i-name
video@query	大西南剿匪记	b-name i-name i-name i-name i-name i-name
translation@translation	我来自美国是一个地地道道的美国人用英语怎么说	b-content i-content i-content i-content i-content i-content i-content i-content i-content i-content i-content i-content i-content i-content i-content i-content o b-target i-target o o o
